id,track_name,artist_name,album_name,external_url,preview_url,release_date
4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,Mon Laferte,Mon Laferte (Vol. 1),https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH,,2015-08-21
5ho74ZlMvEbyhFutCd8SGg,Holy Ghost,BØRNS,Dopamine,https://open.spotify.com/track/5ho74ZlMvEbyhFutCd8SGg,,2015-10-16
288eXU0ypAeWJebnN1OpTU,High Above The Water,Parker McCollum,The Limestone Kid,https://open.spotify.com/track/288eXU0ypAeWJebnN1OpTU,,2015-02-24
0oe0UYSKAESBUR12I1ESXQ,Evil Like Me,Kristin Chenoweth,Descendants (Original TV Movie Soundtrack),https://open.spotify.com/track/0oe0UYSKAESBUR12I1ESXQ,,2015-01-01
1DFPza4TmWvf0EBIw5P3YV,Just Gold,MandoPony,Five Songs for Freddy,https://open.spotify.com/track/1DFPza4TmWvf0EBIw5P3YV,,2015-07-13
5LfFjqx9c83BMXrJVfYT0Y,Kick Me,Sleeping With Sirens,Madness (Deluxe Edition),https://open.spotify.com/track/5LfFjqx9c83BMXrJVfYT0Y,,2015-03-17
1Z4UKak2eNteHFZkwiYPNz,One Time,Marian Hill,Sway,https://open.spotify.com/track/1Z4UKak2eNteHFZkwiYPNz,,2015-02-17
7fkXzzIVo98CgjOkpd9H0V,Already Gone,Sleeping At Last,Already Gone,https://open.spotify.com/track/7fkXzzIVo98CgjOkpd9H0V,,2015-10-06
3dtBVBClM5ms0qCBBrqpUb,Wasted (feat. Juicy J),Travis Scott,Rodeo,https://open.spotify.com/track/3dtBVBClM5ms0qCBBrqpUb,,2015-09-04
1PKoT3dROitNnZQch89TgT,El Gato De Chihuahua,Los Huracanes del Norte,Los Huracanes del Norte - 40 Aniversario,https://open.spotify.com/track/1PKoT3dROitNnZQch89TgT,,2015-02-20
5leOhwmC0JYwAPxo6zGUHP,Seventeen,Alessia Cara,Know-It-All (Deluxe),https://open.spotify.com/track/5leOhwmC0JYwAPxo6zGUHP,,2015-11-13
5dY6DqLGqjHvuFBXTlWsLm,Meteor Shower,Cavetown,Cavetown,https://open.spotify.com/track/5dY6DqLGqjHvuFBXTlWsLm,,2015-11-09
1cOi4OoRlpOznxiRa8FfHf,The Body (feat. Jeremih),Wale,The Album About Nothing,https://open.spotify.com/track/1cOi4OoRlpOznxiRa8FfHf,,2015-03-31
2YhAqgvjzU2Rw44rAqzGl6,Howling At Nothing,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/2YhAqgvjzU2Rw44rAqzGl6,,2015-08-21
4F9jpNQDKRFoyM4Ebpni6S,Amadeus,Family and Friends,XOXO,https://open.spotify.com/track/4F9jpNQDKRFoyM4Ebpni6S,,2015-07-17
3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,Natalia Lafourcade,Hasta la Raíz (Edición Especial),https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,,2015-11-13
6MDLO5bi8mGexqSwF9KmpH,Lilly,Toro y Moi,What For?,https://open.spotify.com/track/6MDLO5bi8mGexqSwF9KmpH,,2015-04-07
4TlN2LSHn3DzauUe77l0ib,Perfect Circle / God Speed,Mac Miller,GO:OD AM,https://open.spotify.com/track/4TlN2LSHn3DzauUe77l0ib,,2015-09-18
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),Yellow Claw,Blood For Mercy,https://open.spotify.com/track/4lqEFIB9YZl8BwR99L5H3b,,2015-11-20
7d0R90VzB45UWf3Aey0X22,Jet Pack Blues,Fall Out Boy,American Beauty/American Psycho,https://open.spotify.com/track/7d0R90VzB45UWf3Aey0X22,,2015-01-16
1o8jNa1Rsgh0iI9KQKRDHN,Paradise - Extended,Big Sean,Dark Sky Paradise,https://open.spotify.com/track/1o8jNa1Rsgh0iI9KQKRDHN,,2015-02-23
4xB1dkCcukBOG3X4v6vXuB,Get Fucked Up,Stevie Stone,Malta Bend,https://open.spotify.com/track/4xB1dkCcukBOG3X4v6vXuB,,2015-06-30
5gBEdUKVZJgvQwNu8pIQqy,for him.,Troye Sivan,Blue Neighbourhood (Deluxe),https://open.spotify.com/track/5gBEdUKVZJgvQwNu8pIQqy,,2015-12-04
19CkkPInDRDIOlqfrz1mVn,Ascension,Mac Miller,GO:OD AM,https://open.spotify.com/track/19CkkPInDRDIOlqfrz1mVn,,2015-09-18
3vFk6g15YAzFtpJFRKBlIW,The Dance,Brooks Jefferson,Strummin' On Garth,https://open.spotify.com/track/3vFk6g15YAzFtpJFRKBlIW,,2015-03-13
0O3oat5MkjDTOneiwLPGda,White Noise: Calming Roar of the Ocean to Fall to Sleep and Stay Asleep,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,https://open.spotify.com/track/0O3oat5MkjDTOneiwLPGda,,2015-02-19
4EyPadLFhtWojU7mkT5hqT,Avalanche,Bring Me The Horizon,That's The Spirit,https://open.spotify.com/track/4EyPadLFhtWojU7mkT5hqT,,2015-09-11
3Y3gChJoEUTqrtuqJCIPQk,Irresistible,Fall Out Boy,Irresistible,https://open.spotify.com/track/3Y3gChJoEUTqrtuqJCIPQk,,2015-10-16
1PPswVdqYYvfBIk5MdB4Lo,Me Está Gustando,Banda Los Recoditos,Me Está Gustando,https://open.spotify.com/track/1PPswVdqYYvfBIk5MdB4Lo,,2015-12-11
0IqLBh5PvFbxGBOE98D730,Mi Complemento,Los Huracanes del Norte,Mi Complemento,https://open.spotify.com/track/0IqLBh5PvFbxGBOE98D730,,2015-11-05
6E9ab6fNK5D18BDJT8ojDs,I'm Not Making out With You,Surf Curse,Sad Boys,https://open.spotify.com/track/6E9ab6fNK5D18BDJT8ojDs,,2015-05-10
4aeteklsGBPXRfZPKN4NS5,Destilando Amor,Aaron Y Su Grupo Ilusion,Piel A Piel,https://open.spotify.com/track/4aeteklsGBPXRfZPKN4NS5,,2015-04-15
3iBiETSIaFAy0h3asZMzrT,Hell to Pay,Five Finger Death Punch,Got Your Six (Deluxe),https://open.spotify.com/track/3iBiETSIaFAy0h3asZMzrT,,2015-09-04
0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,Daniela Andrade,La Vie En Rose,https://open.spotify.com/track/0VxocBntP1XTZRsR9ZURPS,,2015-01-28
7I80zTBTDNnbOiJQ0JLjZr,Set it Off,Dove Cameron,Descendants (Original TV Movie Soundtrack),https://open.spotify.com/track/7I80zTBTDNnbOiJQ0JLjZr,,2015-01-01
00Ci0EXS4fNPnkTbS6wkOh,Electric Love - Oliver Remix,BØRNS,Electric Love (Oliver Remix),https://open.spotify.com/track/00Ci0EXS4fNPnkTbS6wkOh,,2015-11-20
1w0xrKoe3aJlkLf6SDq9CN,Pretty Thoughts,Galimatias,Drift,https://open.spotify.com/track/1w0xrKoe3aJlkLf6SDq9CN,,2015-01-21
2CzXAeABCmbEB52ZziuMsH,Seeing Stars,BØRNS,Seeing Stars,https://open.spotify.com/track/2CzXAeABCmbEB52ZziuMsH,,2015-08-21
0Rn7Zvj1OIN9DsfxtCdYPh,Stereotypes,Black Violin,Stereotypes,https://open.spotify.com/track/0Rn7Zvj1OIN9DsfxtCdYPh,,2015-09-18
1tpYFtQ5BsCB8lRug5VPtK,Scarface Renacido,Jorge Santacruz Y Su Grupo Quinto Elemento,La Supremacía,https://open.spotify.com/track/1tpYFtQ5BsCB8lRug5VPtK,,2015-07-17
3lPn81PFyKvXiyHhlkwkQ4,Doomed,Bring Me The Horizon,That's The Spirit,https://open.spotify.com/track/3lPn81PFyKvXiyHhlkwkQ4,,2015-09-11
4jaEiBXMjgpAtsFM2zBYEB,Note to Self,Mild High Club,Timeline,https://open.spotify.com/track/4jaEiBXMjgpAtsFM2zBYEB,,2015-09-18
4eVNSHRazoHgfYGv3AYFyZ,Affection,Cigarettes After Sex,Affection,https://open.spotify.com/track/4eVNSHRazoHgfYGv3AYFyZ,,2015-10-05
5gTvQeSZbSFJdh7dxF71e0,Getting Ready to Get Down,Josh Ritter,Sermon on the Rocks,https://open.spotify.com/track/5gTvQeSZbSFJdh7dxF71e0,,2015-10-16
4fSar1liXyxCK3lOcWHUE1,Creo en Mi,Natalia Jiménez,Creo en Mi,https://open.spotify.com/track/4fSar1liXyxCK3lOcWHUE1,,2015-03-17
2NcstvY8H9PVQ0DMNGHckh,America's Sweetheart,Elle King,Love Stuff,https://open.spotify.com/track/2NcstvY8H9PVQ0DMNGHckh,,2015-02-13
07o54snAilKYHsW8bGFe9x,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,The Barden Bellas,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),https://open.spotify.com/track/07o54snAilKYHsW8bGFe9x,,2015-02-10
6VBQ4DF4fwPJNA96RbMQWT,Flyers,BRADIO,POWER OF LIFE,https://open.spotify.com/track/6VBQ4DF4fwPJNA96RbMQWT,,2015-06-03
51CUtoKY6oPN5PIXJsCQIq,"I'm Sorry, I'm Trying","nothing,nowhere.","I'm Sorry, I'm Trying",https://open.spotify.com/track/51CUtoKY6oPN5PIXJsCQIq,,2016-04-01
1eDS8ii1utvj0PjfQLrDb4,Skin,Mac Miller,The Divine Feminine,https://open.spotify.com/track/1eDS8ii1utvj0PjfQLrDb4,,2016-09-16
4HdxI4yrlmN2C9GaMD9mxL,Cowboy Hat,Jon Pardi,California Sunrise,https://open.spotify.com/track/4HdxI4yrlmN2C9GaMD9mxL,,2016-05-13
3MnbXlC1N7GdS9M8HzA6no,Facts (Charlie Heat Version),Kanye West,The Life Of Pablo,https://open.spotify.com/track/3MnbXlC1N7GdS9M8HzA6no,,2016-06-10
