id,track_name,artist_name,album_name,external_url,preview_url,release_date
34izzOmykADkGT27pUjUvJ,Cold Blooded,Khalid,American Teen,https://open.spotify.com/track/34izzOmykADkGT27pUjUvJ,,2017-04-27
1dFLowBW25EaL2OC7eKEa2,You Look Good,Lady A,Heart Break,https://open.spotify.com/track/1dFLowBW25EaL2OC7eKEa2,,2017-06-09
1Mf27cnAF1Q6Ko83XTM5d1,Glitter & Gold,Barns Courtney,The Attractions Of Youth,https://open.spotify.com/track/1Mf27cnAF1Q6Ko83XTM5d1,,2017-09-29
5geeTRRcsIg0MS5TvtBtHU,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",GoldLink,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",https://open.spotify.com/track/5geeTRRcsIg0MS5TvtBtHU,,2017-06-22
7pxhKtuTwofDIdgHx2DcVK,Seein' Red,Dustin Lynch,Current Mood,https://open.spotify.com/track/7pxhKtuTwofDIdgHx2DcVK,,2017-09-08
5YY7ht3PCArlLjLbcTiAvh,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",Wisin,Victory,https://open.spotify.com/track/5YY7ht3PCArlLjLbcTiAvh,,2017-12-01
42tFTth2jcF7iSo0RBjfJF,Peek-A-Boo,Red Velvet,Perfect Velvet - The 2nd Album,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF,,2017-11-17
0hL8yBivUahlm1rhQ1a0Xx,I'm Not Racist,Joyner Lucas,I'm Not Racist,https://open.spotify.com/track/0hL8yBivUahlm1rhQ1a0Xx,,2017-12-04
4a7pHqkM05VQj1ZH5onbHx,Sailor Moon,lilbootycall,Sailor Moon,https://open.spotify.com/track/4a7pHqkM05VQj1ZH5onbHx,,2017-10-16
35h1sceqSdzCftH12t0LkT,,,,https://open.spotify.com/track/35h1sceqSdzCftH12t0LkT,,0000
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,Would You Ever,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,,2017-07-26
4P66rfizAl2nIJCICSMymC,Likey,TWICE,Twicetagram,https://open.spotify.com/track/4P66rfizAl2nIJCICSMymC,,2017-10-30
2RJfK2pOvGpnxC255YOy5k,Rose-Colored Boy,Paramore,After Laughter,https://open.spotify.com/track/2RJfK2pOvGpnxC255YOy5k,,2017-05-12
19EnyPZhNPbRoCxAuv5pKD,Pineapple Skies,Miguel,War & Leisure,https://open.spotify.com/track/19EnyPZhNPbRoCxAuv5pKD,,2017-12-01
5HEeRxhPObDXGiviqH2PXv,Afternoon Rain,Pro Sounds of Nature,Rain,https://open.spotify.com/track/5HEeRxhPObDXGiviqH2PXv,,2017-05-05
6IIcLzR05sN1gk4ngzz7Kk,Supercut,Lorde,Melodrama,https://open.spotify.com/track/6IIcLzR05sN1gk4ngzz7Kk,,2017-11-10
4CwumbYOUtgSylJnSrZ7oY,Forever Young,Lil Yachty,Teenage Emotions,https://open.spotify.com/track/4CwumbYOUtgSylJnSrZ7oY,,2017-05-26
11fWR3u9wjDMW4oVDbUbyT,Happens Like That,Granger Smith,When The Good Guys Win,https://open.spotify.com/track/11fWR3u9wjDMW4oVDbUbyT,,2017-10-27
4jCeguq9rMTlbMmPHuO7S3,Venom,$uicideboy$,KILL YOURSELF Part XIV: The Vulture Saga,https://open.spotify.com/track/4jCeguq9rMTlbMmPHuO7S3,,2017-05-25
2MZyHeZDXnvF6TWfCw18wB,Hate Goes On,Jelly Roll,Addiction Kills,https://open.spotify.com/track/2MZyHeZDXnvF6TWfCw18wB,,2017-04-21
5MLreTrtwv7fGyyAy0RyeB,See Me Fall - Y2K Remix,Ro Ransom,Momentum (Mixtape),https://open.spotify.com/track/5MLreTrtwv7fGyyAy0RyeB,,2017-10-27
7Cq27Qc3WRyQ3ddwVslpVZ,Heart Attack,Scarlxrd,Chaxsthexry,https://open.spotify.com/track/7Cq27Qc3WRyQ3ddwVslpVZ,,2017-04-01
7l9CE3wmEGOUYw1j4ETjnL,Saturnz Barz (feat. Popcaan),Gorillaz,Humanz (Deluxe),https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,,2017-04-28
29Nr1r6Sn7zzyVFoEGCeqO,Sad Nigga Hours,Lil Boom,Sad Nigga Hours,https://open.spotify.com/track/29Nr1r6Sn7zzyVFoEGCeqO,,2017-09-22
46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,Let Me Die,https://open.spotify.com/track/46T7puWlH8ptC6lx7bQ3TY,,2017-07-29
6oVxXO5oQ4pTpO8RSnkzvv,Dress,Taylor Swift,reputation,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,,2017-11-10
1Sc1O9WeRIUEuOLxAcPRKD,Radio Jam,Upchurch,Radio Jam,https://open.spotify.com/track/1Sc1O9WeRIUEuOLxAcPRKD,,2017-08-15
3AsNVBJ7LHsltdu9490ZiS,A Girl Like You,Easton Corbin,A Girl Like You,https://open.spotify.com/track/3AsNVBJ7LHsltdu9490ZiS,,2017-01-27
31VOknKjFrEX47bZXzqcoF,Next To Me,Imagine Dragons,Evolve,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF,,2017-06-23
3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,Ed Sheeran,÷ (Deluxe),https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,,2017-03-03
1Ym6aMuT5bliaZMC67AmPp,Cherry,Lana Del Rey,Lust For Life,https://open.spotify.com/track/1Ym6aMuT5bliaZMC67AmPp,,2017-07-21
1UAmQe8EwpxQ80OfYVD13z,Lookin,Playboi Carti,Playboi Carti,https://open.spotify.com/track/1UAmQe8EwpxQ80OfYVD13z,,2017-04-14
30AECxqqjI4oU91fOhAi8I,Yours - Wedding Edition,Russell Dickerson,Yours,https://open.spotify.com/track/30AECxqqjI4oU91fOhAi8I,,2017-06-16
0WSPIU3Y3bNXsGeKnzSnt1,warm glow,Hippo Campus,warm glow,https://open.spotify.com/track/0WSPIU3Y3bNXsGeKnzSnt1,,2017-09-12
0QMCxc6dP8ObzoJExJd5oc,Fantasy,khai dreams,Summer Is Like a Dream,https://open.spotify.com/track/0QMCxc6dP8ObzoJExJd5oc,,2017-08-26
72V0gNzrSDsdOQMuXlwhd4,Hard To Tell,$uicideboy$,KILL YOURSELF Part XIII: The Atlantis Saga,https://open.spotify.com/track/72V0gNzrSDsdOQMuXlwhd4,,2017-05-24
1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,Sofia Carson,Descendants 2 (Original TV Movie Soundtrack),https://open.spotify.com/track/1rM0CnyUiiw6A9CHJRXjZA,,2017-07-21
3MoV1UsAJmz64LHqyiRMp0,Say My Name,David Guetta,7,https://open.spotify.com/track/3MoV1UsAJmz64LHqyiRMp0,,2018-09-14
5FlmoOiXokZHJvESrFbsyg,MAMA,6ix9ine,DUMMY BOY,https://open.spotify.com/track/5FlmoOiXokZHJvESrFbsyg,,2018-11-27
5x7Fb9wMOtxd7eZzQ9EzVd,Gone Girl,Morgan Wallen,If I Know Me,https://open.spotify.com/track/5x7Fb9wMOtxd7eZzQ9EzVd,,2018-04-27
5YeHLHDdQ4nKHk81XFWhCU,successful,Ariana Grande,Sweetener,https://open.spotify.com/track/5YeHLHDdQ4nKHk81XFWhCU,,2018-08-17
66XDf77gBcfQKi4I2vIbTj,Waste It On Me,Steve Aoki,Neon Future III,https://open.spotify.com/track/66XDf77gBcfQKi4I2vIbTj,,2018-11-09
1gewwJHPkvysxLEGgOKQuB,Why Not Me,Forrest.,Warm,https://open.spotify.com/track/1gewwJHPkvysxLEGgOKQuB,,2018-07-01
2CY9aDyI5NQLSuvU2d2VzX,All Thee Above (feat. Kevin Gates),Plies,All Thee Above (feat. Kevin Gates),https://open.spotify.com/track/2CY9aDyI5NQLSuvU2d2VzX,,2018-10-12
1OKQIvaO7yn7R2BpdUFG7D,GET UP,Shinedown,ATTENTION ATTENTION,https://open.spotify.com/track/1OKQIvaO7yn7R2BpdUFG7D,,2018-05-04
6PoKfDY78ih5OveWirggRX,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby,Drip Harder,https://open.spotify.com/track/6PoKfDY78ih5OveWirggRX,,2018-10-05
27YD36FUikKxbp3bKSiKGZ,First Time (feat. Dylan Matthew),Seven Lions,First Time (feat. Dylan Matthew),https://open.spotify.com/track/27YD36FUikKxbp3bKSiKGZ,,2018-10-12
7yB6GF5kgPEoeGE4EAWiJU,Blue Laces 2,Nipsey Hussle,Victory Lap,https://open.spotify.com/track/7yB6GF5kgPEoeGE4EAWiJU,,2018-02-16
2Xc9MR2NMc5IKPFKaEjt1k,Hot Girl,Megan Thee Stallion,Tina Snow,https://open.spotify.com/track/2Xc9MR2NMc5IKPFKaEjt1k,,2018-12-21
29ZZAShKhwRUuKULSNtxX6,Switch,6LACK,East Atlanta Love Letter,https://open.spotify.com/track/29ZZAShKhwRUuKULSNtxX6,,2018-09-14
3uwrczwM9A3xX63jlcRhIC,Cleaner Air,Yeek,Cleaner Air,https://open.spotify.com/track/3uwrczwM9A3xX63jlcRhIC,,2018-10-30
09ts3GnICqYEU5PkQCpJK3,Say Something (feat. Chris Stapleton),Justin Timberlake,Say Something (feat. Chris Stapleton),https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3,,2018-01-25
5mrOnabhXnvCf5vFF7NJhG,Joan of Arc,Night Lovell,Joan of Arc,https://open.spotify.com/track/5mrOnabhXnvCf5vFF7NJhG,,2018-06-08
2ulXW6DPrhTDt7ZqqYDdhu,Genie,YoungBoy Never Broke Again,Genie,https://open.spotify.com/track/2ulXW6DPrhTDt7ZqqYDdhu,,2018-06-08
2fwkl5Z8ujDtAh6qxEA5x0,Lil Bebe (feat. Lil Baby) - Remix,DaniLeigh,The Plan,https://open.spotify.com/track/2fwkl5Z8ujDtAh6qxEA5x0,,2018-11-30
41o2ydrj7Xm9Yt5odIBqq4,Velvet Light,Jakob,Velvet Light,https://open.spotify.com/track/41o2ydrj7Xm9Yt5odIBqq4,,2018-04-05
6q8Lb50EtqNeeJXXe8mMAH,Culpables,KAROL G,Culpables,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,,2018-09-14
1uqjLVaSyTkdDvfGAmXrHo,A Través Del Vaso,Banda Los Sebastianes De Saúl Plata,A Través Del Vaso,https://open.spotify.com/track/1uqjLVaSyTkdDvfGAmXrHo,,2018-08-31
2YVt7k1qZXFhzYDe8FMDW6,No Mentions,YoungBoy Never Broke Again,Decided,https://open.spotify.com/track/2YVt7k1qZXFhzYDe8FMDW6,,2018-09-21
4k0ZX0KlMBEOlTp5vexIrT,Bottle Service,Shoreline Mafia,ShorelineDoThatShit,https://open.spotify.com/track/4k0ZX0KlMBEOlTp5vexIrT,,2018-05-04
07sa7qkxpemze5BBE7jufs,Dance with Me (feat. Kelsea Ballerini),Morgan Evans,Things That We Drink To,https://open.spotify.com/track/07sa7qkxpemze5BBE7jufs,,2018-10-12
3VzULnaqPKf1deQyZ5W4Ah,1980s Horror Film II,Wallows,1980s Horror Film II,https://open.spotify.com/track/3VzULnaqPKf1deQyZ5W4Ah,,2018-10-11
0laoKkCyhp5HW3wGejhPV5,En Menos de Un Minuto,T3R Elemento,The Green Trip,https://open.spotify.com/track/0laoKkCyhp5HW3wGejhPV5,,2018-11-16
2J84DvAAI8ph5DYojk3HPt,GONE (feat. Trippie Redd),Paris Shadows,ONE NIGHT IN PARIS,https://open.spotify.com/track/2J84DvAAI8ph5DYojk3HPt,,2018-04-25
739vCwA3EpBSkk3uDsI2wB,Lemon (feat. Drake) - Drake Remix,N.E.R.D,Lemon (feat. Drake) [Drake Remix],https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB,,2018-03-18
1YmF9PvLhIISIANoMLIYGq,A$AP Forever (feat. Moby),A$AP Rocky,A$AP Forever (feat. Moby),https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq,,2018-04-05
1IX47gefluXmKX4PrTBCRM,What is Love,TWICE,Summer Nights,https://open.spotify.com/track/1IX47gefluXmKX4PrTBCRM,,2018-07-09
0Sbeihd75SGitymHS8Bqbh,I Hate Love Songs,Kelsea Ballerini,Unapologetically (Deluxe Edition),https://open.spotify.com/track/0Sbeihd75SGitymHS8Bqbh,,2018-10-26
7D8aQaRzoi9Qzz5yerVK5b,Throw A Fit,Tinashe,Throw A Fit,https://open.spotify.com/track/7D8aQaRzoi9Qzz5yerVK5b,,2018-07-27
4axYWgXASdsCBHuwInAubT,I don't let go,XXXTENTACION,SKINS,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT,,2018-12-07
1746Hs7bQJMMYAZvVYM3ig,Two Shots (feat. gnash),Goody Grace,Infinite,https://open.spotify.com/track/1746Hs7bQJMMYAZvVYM3ig,,2018-03-23
5SO7pvSFiXwU0e1z7C4X7H,Alcohol You Later,Mitchell Tenpenny,Telling All My Secrets,https://open.spotify.com/track/5SO7pvSFiXwU0e1z7C4X7H,,2018-12-14
5O9zs6G6RcB6yP1OKwnwiM,Choppa Won't Miss (feat. Young Thug),Playboi Carti,Die Lit,https://open.spotify.com/track/5O9zs6G6RcB6yP1OKwnwiM,,2018-05-11
55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,SWISH,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD,,2018-07-25
0chpIFSjgfd1CPrAxM7PWp,No Rest,Lil Skies,No Rest,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp,,2018-08-13
5awvelCGpDQHwgZem0ira9,Lately,Forrest.,Lately,https://open.spotify.com/track/5awvelCGpDQHwgZem0ira9,,2018-11-01
0h31TZMlv0ZLc5yppKngwk,Memories Are Made Of,Luke Combs,This One's for You Too (Deluxe Edition),https://open.spotify.com/track/0h31TZMlv0ZLc5yppKngwk,,2018-06-01
46Lx5epWOQBA3J86ovnxmV,Workin Out,JID,DiCaprio 2,https://open.spotify.com/track/46Lx5epWOQBA3J86ovnxmV,,2018-11-26
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,What Is Love? (Deluxe Edition),https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,,2018-11-30
0G2wimhVoDYXbQ6csDxtSf,Sex n' Drugs,Abhi The Nomad,Marbled,https://open.spotify.com/track/0G2wimhVoDYXbQ6csDxtSf,,2018-02-09
6OpU3cvY19M2hFxTbLKy5L,Juno,Choker,Honeybloom,https://open.spotify.com/track/6OpU3cvY19M2hFxTbLKy5L,,2018-08-03
42k9e2hgl98IdgkXLg4pxs,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),https://open.spotify.com/track/42k9e2hgl98IdgkXLg4pxs,,2018-11-06
1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk,,2018-12-21
6PuoZT4kgw5DrUEdnQ6e01,This Must Be The Place,Sure Sure,Sure Sure,https://open.spotify.com/track/6PuoZT4kgw5DrUEdnQ6e01,,2018-01-12
1T3E8z6VMXSsACrBSQHTkN,MyBoi - TroyBoi Remix,Billie Eilish,MyBoi (TroyBoi Remix),https://open.spotify.com/track/1T3E8z6VMXSsACrBSQHTkN,,2018-03-09
6nVm313QmsPlNllntTart1,Living Hope,Phil Wickham,Living Hope,https://open.spotify.com/track/6nVm313QmsPlNllntTart1,,2018-08-03
6XyxCBp6x3jvtxXvMN5sAA,1539 N. Calvert,JPEGMAFIA,Veteran,https://open.spotify.com/track/6XyxCBp6x3jvtxXvMN5sAA,,2018-01-19
6VS7wKwtvL2FvTupYSWZ9e,Invincible,Aminé,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://open.spotify.com/track/6VS7wKwtvL2FvTupYSWZ9e,,2018-12-14
1hHe7cirScEJWgAS0JFqTL,7 Am Freestyle,Future,Future & Juice WRLD Present... WRLD ON DRUGS,https://open.spotify.com/track/1hHe7cirScEJWgAS0JFqTL,,2018-10-19
1jfBIylYmLMklQOpbWT5s0,Blame It On The Kids,AViVA,Blame It On The Kids,https://open.spotify.com/track/1jfBIylYmLMklQOpbWT5s0,,2018-11-16
